,review-star-rating,review-title,review-date,avp-badge,review-body,helpful-vote-statement,review-id,review-image-tile,product_name,ASIN,star_rating,product_id,helpful_votes
807,1.0 out of 5 stars,Worst,2019-08-28,Verified Purchase,This product is worst it's not as shown in picture no features playing don't order I  believe reviews but trust me they are fake,6 people found this helpful,R3G9NQXI09LU3P,,Mobielectrocart-A1-Bluetooth-Smartwatch-Compatible,B07TQT1V5J,1.0,B07TQT1V5J,6
808,1.0 out of 5 stars,Not Recommended. Battery not reliable.,2019-10-30,Verified Purchase,Quality is not up to the mark. The battery used in the watch is of inferior quality and it expanded in size during 3-4 charges leading to opening up of back cover. Since it was more than 10 days after this problem arised so I was unable to return the product. Waste of money. Not recommended and such kind of batteries can be dangerous of explosion.,One person found this helpful,R3FBQ0MKF2QB5J,,Mobielectrocart-A1-Bluetooth-Smartwatch-Compatible,B07TQT1V5J,1.0,B07TQT1V5J,One
809,5.0 out of 5 stars,Good,2019-08-11,Verified Purchase,Nice item,4 people found this helpful,R13M2JHAK7I41R,,Mobielectrocart-A1-Bluetooth-Smartwatch-Compatible,B07TQT1V5J,5.0,B07TQT1V5J,4
810,1.0 out of 5 stars,Poor quality,2019-10-14,Verified Purchase,"Very poor quality, button was broken and packing box was rusty. Had to return the watch.",2 people found this helpful,R6AZAL5874RZT,,Mobielectrocart-A1-Bluetooth-Smartwatch-Compatible,B07TQT1V5J,1.0,B07TQT1V5J,2
811,2.0 out of 5 stars,Poor quality,2019-11-18,Verified Purchase,"The Watch is just acceptable quality, but not proportional to the price. The battery performance is way too poor too.",,R1RAOM3V5D0YQ0,,Mobielectrocart-A1-Bluetooth-Smartwatch-Compatible,B07TQT1V5J,2.0,B07TQT1V5J,0
812,1.0 out of 5 stars,Never buy,2019-08-18,Verified Purchase,Used product. Back flap broken. Some numbers already stored in watch. No manual. Very low quality product.,2 people found this helpful,R1X76782QXBPKM,,Mobielectrocart-A1-Bluetooth-Smartwatch-Compatible,B07TQT1V5J,1.0,B07TQT1V5J,2
813,1.0 out of 5 stars,Bad quality,2019-08-19,Verified Purchase,Worked for just few days and stopped,,R1AID7MLZTWP4N,,Xiufen-Portable-Wireless-Charging-Charger,B07N86355P,1.0,B07N86355P,0
814,1.0 out of 5 stars,takes more than 24 hours to charge the phone and 12 hurs for watch,2019-04-24,,its less than 0.5 mA power . the watch takes 12 hrs to charge and phobe 24 hrs to charge,,RXKG8SNI4VET7,,Xiufen-Portable-Wireless-Charging-Charger,B07N86355P,1.0,B07N86355P,0
815,5.0 out of 5 stars,Best fitness tracker,2018-12-31,Verified Purchase,"Hey everyone, about few days ago bought this fitness tracker. So let me start with my review.# Box Contents:- In the box you will get the smartband and user manual.# Build Quality:- The build of the band is good and the quality of the straps are also great even after getting sweat the band doesn't irritate the skin.* The screen of the band is also good and it is bright enough to see time and other notifications in sunlight.# In the box you will not get the USB cable because in one side there is USB to charge the smartband.In the back part there is heart rate sensor and it is quite accurate.# Battery Backup :- The battery of the smartband can last for around 1 week.There are various features of the band are as follows :-1) It has an accurate heart rate sensor.2) The step count is accurate and doesn't count the steps unnecessarily even when you are sitting.3) It is water resistant so don't worry when you are in the rain.4) Gives the notification when you receive any call, SMS or from any other apps in your phone.5) It was very easy to pair with the app.6) There are options to find out your phone.7) You can also control music and camera from your smart band.8) There are various modes for tracking your activity.9) The lift wrist to view info is also working perfectly.Note:- You will have to install VeryFit Pro application for pairing this band with your smartphone.I have attached few images of the smartband.Thank you for reading my review.Regards,Nishant Lala.",180 people found this helpful,R1WGYVCY367AJZ,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,180
816,1.0 out of 5 stars,Poor quality and after sales,2018-12-08,Verified Purchase,I purchased 3 smart fitness bands. All 3 stopped working after 4 days. There is no indication of after sales support. Have posted question on the same but there is no response and my question has been removed.,143 people found this helpful,R2C1EKSFQDGJB5,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,1.0,B07FMXQX18,143
817,5.0 out of 5 stars,Awesome design,2018-08-29,Verified Purchase,"I've been using the MI Band 2 since its launch and have to say that I was got bored of it and for that reason I bought this band and here is my review about the product.Product Overview:🔹I really love the design of the product and it is the main reason why I bought this band also.🔹Contents of the product includes just the Band itself and no need of cable as it doesn't require any cable and the straps has to be detached and it should be kept directly to the charger adapter.Specifications:🔹It has really good display which can be visible even under direct sun.🔹Water Proof🔹Heart sensor🔹Calories🔹Distance🔹Steps and a lot of other features.My Experience:🔹To use it we should download an app ""Easy Fit pro"" and after logging in there we can have a look at all the features discussed above.Why Should we buy it?🔹Has awesome looks🔹Water proof🔹The readings are approximately accurate but not very accurate though.Any Cons?🔹yeah, the app crashes a lot.🔹But, despite all just based on the band I can definitely recommend this one.🔹Will be adding the pics shortly.",105 people found this helpful,RD8SOTQOICVNT,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,105
818,5.0 out of 5 stars,"Value for money, accurate, functional & AMOLED display",2019-03-24,Verified Purchase,LIKE:Good lookBright n Large DisplayAccurate TrackingValue for moneyTouch is ResponsiveFound better than Mi 3DISLIKE :Band could have been wider n better,47 people found this helpful,R3C54W6OVH6T34,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,47
819,5.0 out of 5 stars,Best smart band I came across,2019-01-17,Verified Purchase,Being a fitness freak I just can’t stress the fact how important it is to have a step count and also monitor my heartbeats during an intense workout. I have also configured call alerts which work really well and also emails which is quite handy while you are driving. There are other options too where you can configure Whatsapp msgs among other chat platforms. Really satisfied with this product and I’m already recommending this to my colleagues at work and in gym.,38 people found this helpful,R3PVD16J0VONCG,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,38
820,5.0 out of 5 stars,Awsome smart fitness band,2019-03-07,Verified Purchase,"Hello guys I have used this product for 2 days and here is my review.The band is good and the feature of the dial is great stars are there in the dial with time.In the back part there is heart rate sensor and it shows accurately The battery of the smartband can last for around 1 week.There are some  various features of the band:-1) It shows us exact heart rate.2) The step count is accurate as you walk3) It is water resistant.4)there is an option to find out your phone.5) there are some fitness tracker activities like riding walking and how many calories you have burn you can track them.6) you can also swtich on the alarm alert sensor to your watch.7) You can shoot image for your phone through your watch.8) You can also receive notifications for call,  sms,  what's app massages and many other apps notification you just have to enable themNote:- You will have to install VeryFit Pro application for pairing this band with your smartphone.Thank you for reading my review.",30 people found this helpful,R6G4JM0GE0L32,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,30
821,5.0 out of 5 stars,Best fitness band ever used.,2018-10-31,Verified Purchase,"Till now I was using normal fitness band without heart rate tracking so I purchased this after recommendation from my family doctor. I do gym session on daily basis and it's very good to have this fitness band for tracking my activities.#it has a perfect step counter, I checked it with my Samsung galaxy S7#Heart rate monitor is simply awesome and it's very useful while doing heavy exercise. It keeps a track on heart beat so that you should do optimum exercise only.#Battery life is also good. It keeps on for around 4 days in single charge.#Bluetooth easily connected to my phone and the best part is that I can easily connect my earphones and band both simultaneously.#Its fully waterproof so need not to worry while doing exercises.#the only thing I don't like is the sleep monitoring, it sometimes gives slight different sleep window. Otherwise it's good.Overall I am fully satisfied with this fitness band.",25 people found this helpful,R1K5EC4NO5ZDNX,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,25
822,5.0 out of 5 stars,Worth buying it.,2018-12-09,Verified Purchase,"I started gym a few weeks earlier so needed fitness band. Got recommendation from one of my friend about this band. That's why bought it.*Product overview:  The design is really cool and amazing. Loved the design very much. The straps really look cool. It hava a lot of features in it, Heart rate sensor, calories calculator, foot step counting and the most important that I likes is that it's waterproof. So no worries of rain this time just keep on running in rain. The app also have pretty descent features. I also use to capture pics from my mobile using this band.Cons: sometime it have problem in connecting to that android app.Rest can say it's worth buying.",23 people found this helpful,R19IIC09L5QL4O,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,23
823,1.0 out of 5 stars,Don't waste money,2018-10-17,Verified Purchase,While I'm sleeping also they counting steps..,27 people found this helpful,R5PBAN9ICGWXZ,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,1.0,B07FMXQX18,27
824,5.0 out of 5 stars,Reliable fitness tracker,2018-12-11,Verified Purchase,"I’ve never thought about using a fitness tracker before. Because Most of them are too expensive to me. But when I saw this great price tracker, I decided to try it.  I wear it every time when I do exercises. It works quite well, and help me to keep a more proper way in exercise s. It’s easy to be charged and the battery can last quite long time, about three to five days. I can see the date and time on it. It shows the step count on the screen. The app functions well. But I found the screen is not sensitive enough when I touch it. I tried many times when I used it the first time, then I found the sensitive part of the screen.and very happy to cam operation with this bandOverall, there’s no problem with my device for now. It’s really a good tracker for the price. Like it",18 people found this helpful,R2ZCVM09TKSXFE,,HolyHigh-Waterproof-Monitor-Activity-Notifications,B07FMXQX18,5.0,B07FMXQX18,18
825,2.0 out of 5 stars,Better buy cheaper 10000 mah batteries which will be 6000 ...,2018-03-27,Verified Purchase,"The battery backup is hardly 6000 MAH. Better buy cheaper 10000 mah batteries which will be 6000 mah, atleast you will be happy that not spent much money.",7 people found this helpful,R1ZKSAY34QL8N5,,Power-Slice-100-10000mAH-Lithium,B01N323APP,2.0,B01N323APP,7
826,4.0 out of 5 stars,PUFFED UP after 14 months,2018-11-24,Verified Purchase,I have been using it since 14 months. And now it got puffed up... And due to that it got a bit cracks(as shown in pic)... I didn't expect that from A BRANDED company.,4 people found this helpful,R39Y0MAMM68OJL,,Power-Slice-100-10000mAH-Lithium,B01N323APP,4.0,B01N323APP,4
827,4.0 out of 5 stars,Four Stars,2017-04-12,Verified Purchase,"Looks good , Working good. but when i had received it was look like old, and scratched",7 people found this helpful,R1R50FDC6JOJHR,,Power-Slice-100-10000mAH-Lithium,B01N323APP,4.0,B01N323APP,7
828,4.0 out of 5 stars,Nice & slim pocket power bank,2019-08-20,Verified Purchase,"Slimmest, sturdy and good power bank... it is BIS certified to gets automatically switch off when battery gets fully charge of  any mobile.. only con is usb, its output became intermittent after 11 months of use..",,R1Q1XRZEEM57ZL,,Power-Slice-100-10000mAH-Lithium,B01N323APP,4.0,B01N323APP,0
829,1.0 out of 5 stars,Worst product,2018-03-02,Verified Purchase,Worst product.........able to charge the phone only twice .......when it is fully charged ......so please avoid to purchase it.....,2 people found this helpful,R3IG79MJ7ZYVHE,,Power-Slice-100-10000mAH-Lithium,B01N323APP,1.0,B01N323APP,2
830,5.0 out of 5 stars,Five Stars,2017-08-27,Verified Purchase,"Excellent product, this is my second time purchase.",3 people found this helpful,R17FAZZVUQX52Z,,Power-Slice-100-10000mAH-Lithium,B01N323APP,5.0,B01N323APP,3
831,5.0 out of 5 stars,Excellent Product,2019-06-25,Verified Purchase,"It is very good product. I am able to charge my Iphone 8, 3 to 4 times. Value for Money !!!!!",,R1T6FQ6YB762IR,,Power-Slice-100-10000mAH-Lithium,B01N323APP,5.0,B01N323APP,0
832,5.0 out of 5 stars,Power bank review,2019-09-08,Verified Purchase,This power bank is really work and good size and soft carry outThis is the li polimar so charging time is much,,RE7PFAEQVKHDZ,,Power-Slice-100-10000mAH-Lithium,B01N323APP,5.0,B01N323APP,0
833,5.0 out of 5 stars,Syska,2019-03-06,Verified Purchase,Good,2 people found this helpful,R1MTRL7Z5XY73F,,Power-Slice-100-10000mAH-Lithium,B01N323APP,5.0,B01N323APP,2
834,3.0 out of 5 stars,it's good. value for money,2019-07-03,Verified Purchase,it's good. value for money,,R1X4KEW82Q16DQ,,Power-Slice-100-10000mAH-Lithium,B01N323APP,3.0,B01N323APP,0
835,2.0 out of 5 stars,Too thick of a case.,2019-07-02,Verified Purchase,"One of the both the earpiece i received were of the right side. The case is too thick to open properly. Value for money is good but still, too thick of a case, the earpieces are good and fit great.",16 people found this helpful,RU2OIMHIPVNJZ,,Amozo-Protective-5-1-Keychain,B07SBR59NG,2.0,B07SBR59NG,16
836,4.0 out of 5 stars,Hope it's helpful,2019-06-09,Verified Purchase,Product is good but case is not perfect fit it is little loose. But it's manageable and fits. For this amount you can surely buy this product you get a complete set.😊,8 people found this helpful,R1JOKP22DH61JG,,Amozo-Protective-5-1-Keychain,B07SBR59NG,4.0,B07SBR59NG,8
837,5.0 out of 5 stars,Definitely worth the price and thumbs up,2019-07-23,Verified Purchase,This is an absolute value for money package - I can never demand for more and all the items are really good and worth for usage.. fit is good for the pouch and also I have setup AirPods holder for my Apple Watch as shown in pic which is really useful,5 people found this helpful,R1KA2NP9AKTLIL,,Amozo-Protective-5-1-Keychain,B07SBR59NG,5.0,B07SBR59NG,5
838,4.0 out of 5 stars,Good but need improvement in cover of charging box.,2019-09-14,Verified Purchase,"As u can see in picture it's charging port stays open it's not perfect fit , have little Gap at opening of cap and it tends to open on it's own little bit like 1mm, maybe because it's new other than that it's good it's comfortable I don't know about the life of material I will update that after few months. Everything else is also good and comfortable.",3 people found this helpful,R2YR47VVOEPWG7,,Amozo-Protective-5-1-Keychain,B07SBR59NG,4.0,B07SBR59NG,3
839,5.0 out of 5 stars,"Nice Product, value for money.",2019-10-19,Verified Purchase,"Yes, go ahead and buy this product. This protects the airpod case nicely. The only drawback is that the case tends to close itself automatically because of the thickness of the case. All the other fittings are perfect and tight. Dont worry, you'll not loose them if you put them in one of the attachment.",One person found this helpful,R2NEAHQVFQ27C7,,Amozo-Protective-5-1-Keychain,B07SBR59NG,5.0,B07SBR59NG,One
840,4.0 out of 5 stars,Decent product. Worth the money,2019-09-11,Verified Purchase,"It's value for money. The material could have been a little softer though, I expected the fitting to be a little tighter, since it's a sleeve, but it's definitely worth it. Packaging not impressive, since everything was just put in a plastic cover and put in a box, but then again, i don't think the packaging matters for products like this.The accessories bundle was good. There were no colour options though, but I liked the black.",One person found this helpful,R23S5S7F78SJY5,,Amozo-Protective-5-1-Keychain,B07SBR59NG,4.0,B07SBR59NG,One
841,5.0 out of 5 stars,Must have,2019-10-11,Verified Purchase,Great to protect your case. The ear wings are great to ensure the AirPods don’t fall out. Only thing I am not the biggest fan of is the fact that every time you need to take off the wings when charging. So it becomes a little cumbersome to keep taking off and putting back the ear wings. But still definitely worth it.,,R1S1285N79KGRR,,Amozo-Protective-5-1-Keychain,B07SBR59NG,5.0,B07SBR59NG,0
842,1.0 out of 5 stars,Waste of money!!!,2019-07-20,Verified Purchase,"Not worth the money,the least it will do is prevent scratches maybe,dropped my airpod with the case and the impact made the cover open up easily and the airpod fell out",2 people found this helpful,RCRRSW7GU9B58,,Amozo-Protective-5-1-Keychain,B07SBR59NG,1.0,B07SBR59NG,2
843,4.0 out of 5 stars,Good Quality.,2019-11-02,Verified Purchase,This is complete set of airport accessories.It's sturdy and perfectly fits.Battery cover is what I wanted most and it's good.The neck band and wrist band holders are quite difficult to use.But it served the purpose.Overall it's good quality product to go with.,,RU4VMVYQKNNYT,,Amozo-Protective-5-1-Keychain,B07SBR59NG,4.0,B07SBR59NG,0
844,3.0 out of 5 stars,Little sub Standard,2019-07-09,Verified Purchase,Fitting is not that great. Just to protect from scratch. Tend to open the AirPods cover by its own while storing. One pair of holders were missing. The neck hanging stuff is cool.,One person found this helpful,R1CVIQ5W8PUX4J,,Amozo-Protective-5-1-Keychain,B07SBR59NG,3.0,B07SBR59NG,One
845,5.0 out of 5 stars,Worth buying,2019-02-06,Verified Purchase,Low cost high quality. Very nice product.,8 people found this helpful,RLV59EJN1A8QF,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,5.0,B0771RH2WL,8
846,4.0 out of 5 stars,Ok product,2019-06-08,Verified Purchase,"Good product, does the job....but touch is at times non responsive",,R228D3YE40Y602,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,4.0,B0771RH2WL,0
847,5.0 out of 5 stars,Nice,2018-11-22,Verified Purchase,Verynice,3 people found this helpful,R1YUB7ADWOJPG9,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,5.0,B0771RH2WL,3
848,1.0 out of 5 stars,Do not buy,2018-12-17,Verified Purchase,Not useful,2 people found this helpful,R1GOXOS2JDARY3,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,1.0,B0771RH2WL,2
849,1.0 out of 5 stars,Do not buy,2018-10-26,Verified Purchase,Not connect with app.I westing my money on this,One person found this helpful,R24KFFBBIVL5QH,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,1.0,B0771RH2WL,One
850,5.0 out of 5 stars,Good product,2018-11-22,Verified Purchase,Mi2 good working,2 people found this helpful,R388G5X9QSR02X,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,5.0,B0771RH2WL,2
851,5.0 out of 5 stars,Urgent call,2019-11-03,Verified Purchase,I am completing this product using some time but at this time watch are not charging so pls help for replace or repair asap pls arrange call back 9829771000 urlist,,R3NSNNJ3SD2F4U,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,5.0,B0771RH2WL,0
852,3.0 out of 5 stars,Not good,2018-11-20,Verified Purchase,Not Good,One person found this helpful,R2KZ4S06QXTDO7,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,3.0,B0771RH2WL,One
853,5.0 out of 5 stars,Very nice product,2019-07-23,Verified Purchase,Nice one,,RGLR446QHNNOX,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,5.0,B0771RH2WL,0
854,1.0 out of 5 stars,Bad,2019-10-19,Verified Purchase,Very bad product do not buy it,One person found this helpful,RR891M7SF50Y5,,WELROCK-Welrock-Bluetooth-Smartband-Black,B0771RH2WL,1.0,B0771RH2WL,One
855,5.0 out of 5 stars,Smarty band,2019-03-15,Verified Purchase,"This band is quite good. Plus black looks good over anything. It's quite user friendly to use and easy to attach with your phone. Heart sensor, steps count and what not. It also shows call details and msg details. Totally value for money",5 people found this helpful,R2W1801YX8QPQG,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,5.0,B07PGST9CK,5
856,5.0 out of 5 stars,Accurate and Affordable !,2019-03-20,Verified Purchase,"Band was good looking, touch was smooth. Charger is also good in quality. Heart beat and blood pressure are accurate. No issues with band. Band sync with app correctly and calls and message notification are received correctly and on time. Only problem is that battery drains quickly.",4 people found this helpful,R78C3PTPF3D7P,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,5.0,B07PGST9CK,4
857,4.0 out of 5 stars,Good one,2019-03-23,Verified Purchase,"Firstly Amazon delivered the product on time.As i received the product,checked that i have ordered black strap but received orange color.But its looking good.Easy to sync with the Mobile.Sometimes incoming calls alert is coming some times not. Though there is an option where you can sync whatsapp with this band but its not working.Calls alert which is coming in the band is little delayed.The apps is calculating the steps but its not correct. Display of Led is good.",,R370238S7JNUTG,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,4.0,B07PGST9CK,0
858,1.0 out of 5 stars,Do not buy this product I were only buy branded products,2019-04-20,Verified Purchase,Worst fitness band  I did a mistake to  buy this fitness band this is a fake fitness brand do not buy. will use lot of battery of your phone do not buy this worst thing I ever buy on Amazon I just thrown away do not buy this please this is a very worst product I have a purchased in Amazon,,R1JQ6C2MJ7CWP8,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,1.0,B07PGST9CK,0
859,5.0 out of 5 stars,Superb band in this range,2019-03-18,Verified Purchase,Anyone looking for the fitness band and here comes the product which I am using from 3 days and it is totally value for money.,,RULYIX5O02OKP,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,5.0,B07PGST9CK,0
860,1.0 out of 5 stars,Pathetic...donot go for it,2019-05-28,Verified Purchase,"after 2months, it stops working. Seller just making fool to the people with warranty and guaranty.",,R11YI0QHKH85JP,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,1.0,B07PGST9CK,0
861,5.0 out of 5 stars,Best watch,2019-03-22,Verified Purchase,This watch matches your all styles.Its also water resistant with good grip.,,R1LCM1XSOLMUIG,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,5.0,B07PGST9CK,0
862,1.0 out of 5 stars,It was not working at all,2019-10-29,Verified Purchase,It was not working properly at all....?Waste of money......!Don't buy such cheep things......!,,R2Y8KVSHMKOGC8,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,1.0,B07PGST9CK,0
863,5.0 out of 5 stars,Excellent,2019-09-25,Verified Purchase,Item is good and work good condition,,R23RZX4JCBOU6R,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,5.0,B07PGST9CK,0
864,5.0 out of 5 stars,Value for money,2019-09-11,Verified Purchase, I ordered m2 band but they provided was m3 Im so happy its good,,R3LL4QT5RO7JB7,,VEU-Sensor-Features-Impressive-Compatible,B07PGST9CK,5.0,B07PGST9CK,0
865,4.0 out of 5 stars,A good product...,2019-05-28,Verified Purchase, My son jst loved it... I got him this for his birthday... I did not expected it to be this good at this amazing price. Thank u Amazon.,42 people found this helpful,R6N4GW3DPNDGY,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,4.0,B07LH2L1DP,42
866,1.0 out of 5 stars,Received damaged item.....broken screen....no power ON totally disgusting experience..,2019-07-19,Verified Purchase," Right now i received the item ...on opening the box the inner packing packing of the watch was damaged can be seen in Pic...but when i saw the screen of the watch it was totally broken ....even its not powering UP , no display power ON , i was supposed to give the watch as gift ......really sad and pathetic experience ....this time ......raised the return and refund straight away on seeing ........really bad experience",23 people found this helpful,RRGHCP6NDMA8J,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,1.0,B07LH2L1DP,23
867,1.0 out of 5 stars,Worst !,2019-07-28,Verified Purchase,All the packages is good but the watch is not working at all l was so sad about it . It tells that we should not take low price products,9 people found this helpful,R3QLHT36NNNZFH,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,1.0,B07LH2L1DP,9
868,4.0 out of 5 stars,Good,2019-07-01,Verified Purchase,Good,2 people found this helpful,R15EBQ97RF9TJH,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,4.0,B07LH2L1DP,2
869,1.0 out of 5 stars,Poor quality,2019-07-25,Verified Purchase,Stopped working in few hours of delivery.. so returned the watch,One person found this helpful,RAKHGE32XKS62,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,1.0,B07LH2L1DP,One
870,2.0 out of 5 stars,Ok product,2019-08-21,Verified Purchase,Camera does not work properly,One person found this helpful,ROSTV706QJDYG,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,2.0,B07LH2L1DP,One
871,5.0 out of 5 stars,Worth to money,2019-08-19,Verified Purchase,Nice 👍,One person found this helpful,R3IYA3T9001YDO,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,5.0,B07LH2L1DP,One
872,2.0 out of 5 stars,Not satisfied,2019-08-24,Verified Purchase,I am so disappoint with this watch the bettery life is over in just 15to20min we have to insert a sim card to start the social media apps but still nothing is happening🙁🙁,,RAEE3CYXCMVPS,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,2.0,B07LH2L1DP,0
873,1.0 out of 5 stars,Money Wasted,2019-10-27,Verified Purchase,Useless watch nothing is working properly,,R29EOC4AGQ3HOA,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,1.0,B07LH2L1DP,0
874,1.0 out of 5 stars,Never buy such scraps,2019-08-03,Verified Purchase,The worst watch ever seen. Battery back up is only 5 mins. Useless scrap in this price.,,R28IBDD64S7BLM,,Frittle-DZ09-Bluetooth-SmartWatch,B07LH2L1DP,1.0,B07LH2L1DP,0
875,5.0 out of 5 stars,Good Product,2019-11-11,Verified Purchase,Nice Product Work Well,,RCLJP44DEXZ66,,Charging-Organizer-Multiple-Included-Electronics,B07N7BQLL6,5.0,B07N7BQLL6,0
876,3.0 out of 5 stars,Check details before you buy,2019-07-29,Verified Purchase,"Pros : Four devices can be charged simultaneously. Blue light indicates charging. It comes with 3 charging cables. One for Android, one for iPad and another for old model phones with bigger charging ports. You can use the original usb chargers itself for charging your devices.Cons : Made in China. The blue indicator light is always on even when the device is fully charged. So, you have to manually check. There are only two 2.4A ports. The other two are 1A. So, you can only use two ports to charge iPad, android phone or kindle device.As this is Chinese product, durability is a big question mark. So, i will update after a month. But, i think (for now) it is worth the money.UPDATE : THE CHARGER WORKS FINE. BUT, WHEN I TRIED USING MY ORIGINAL CHARGER (iPAD, ANDROID MOBILES), I GOT NOTIFICATION IN THE DEVICE THAT, ""THIS USB IS NOT COMPATIABLE"". SO, DO NOT USE THE CABLES PROVIDED BY SOOPI. USE YOUR ORIGINAL CABLES.",3 people found this helpful,R1FREHO9TZR0DH,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,3.0,B07KMSRZBS,3
877,5.0 out of 5 stars,Amazing product and an amazing seller.,2019-01-25,Verified Purchase,"Usb charging cables are delivered after an initial Miss, by the seller separately. Much appreciated the customer value provided by the seller.The product is too good and must buy for people using multiple gadgets.",One person found this helpful,R2XT78GEUGXZDB,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,5.0,B07KMSRZBS,One
878,4.0 out of 5 stars,Poor cable management,2019-08-03,Verified Purchase,Good. Could have had better cable management as all cables prop out and makes it ugly,,R1ZUGIBGCRJKPN,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,4.0,B07KMSRZBS,0
879,4.0 out of 5 stars,Good space organiser while charging items,2019-08-12,Verified Purchase,Compact compartments for resting devices while being charged keeps the table neat and clean . One does not tend to misplace items being charged,,R2P52Y2PCVDR38,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,4.0,B07KMSRZBS,0
880,4.0 out of 5 stars,Soopi - thank you...,2019-06-16,Verified Purchase,Quite good - it takes getting used to...,,RSTOCPOX7U15S,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,4.0,B07KMSRZBS,0
881,4.0 out of 5 stars,Good concept,2019-05-30,Verified Purchase,C type cable is not fitting,,RJVBMQPIESXP6,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,4.0,B07KMSRZBS,0
882,4.0 out of 5 stars,Good,2019-08-06,Verified Purchase,Quite good.,,R1L1V27CF1L7OS,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,4.0,B07KMSRZBS,0
883,5.0 out of 5 stars,Happy with this product,2019-06-23,Verified Purchase,Ordered extra lightening/usb leads but keeps all devices neat & tidy while charging.,,R8JAIIKSB5L19,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,5.0,B07KMSRZBS,0
884,5.0 out of 5 stars,Nice,2019-01-05,Verified Purchase,Nice,,RXVU3GNLWLCV0,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,5.0,B07KMSRZBS,0
885,5.0 out of 5 stars,Worth buying,2019-04-11,Verified Purchase,"Good device, will recommend as it makes charging easier and very conveniently",,R37QUQW83Y6LWG,,Charging-Station-Organizer-Multiple-Devices,B07KMSRZBS,5.0,B07KMSRZBS,0
886,4.0 out of 5 stars,⌚ After 1 year review 😲,2018-10-17,Verified Purchase,"Buy it from Amazon's sale cost around 16K (2k SBI return,1K Amazon cash back): Watch look good. Sensor working well. All other feature like SOS, touch, nevigation, water resistance all working fine and very comfortable strip, look cool in hand . When you go for power saving mode it give you really good battery life . But with Bluetooth connection it give you max 24 hours . Ya but Charging is fast .over all it's a nice deal for 16K . 4 🌟 for gear and 2.5🌟 for battery.",277 people found this helpful,R1YGJ6WEOVYAE7,,SAMSUNG-Gear-S3-Frontier-Smartwatch,B01N6OLO8U,4.0,B01N6OLO8U,277
